filed_id:ID,name,description ,class,rfc,:LABEL
1012650,Type,Type Name Length Meaning ---- ---- ------ ------- 241.1 Frag-Status 7 Signals fragmentation 241.2 Proxy-State-Length 7 Indicates the length of the received Proxy-State attributes ,100,7499,field
1012651,BT,A Post-Repair Loss Count Metrics Report Block is identified by the constant 33 . ,231,7509,field
1012652,Reserved,These bits are reserved for future use . They MUST be set to zero by senders and ignored by receivers ( see Section 4.2 of [ RFC6709 ]). ,500,7509,field
1012653,begin_seq,The first sequence number that this block reports on . It can remain fixed when calculating metrics over several RTCP reporting intervals . ,200,7509,field
1012654,end_seq,The last sequence number that this block reports on plus one . ,200,7509,field
1012655,Repaired loss count,Total number of packets fully repaired after applying one or more loss-repair methods   e.g .  FEC and/or retransmission   during the actual sequence number range indicated by begin_seq and end_seq . Note that this metric MUST measure only primary source RTP packets . ,200,7509,field
1012656,UDP Length,The usage of this field is in accordance with the current UDP specification [ RFC768 ]. ,231,7510,field
1012657,UDP Checksum,For IPv4 UDP encapsulation   this field is RECOMMENDED to be set to zero for performance or implementation reasons because the IPv4 header includes a checksum and use of the UDP checksum is optional with IPv4   unless checksum protection of VPN labels is important ( see Section 6 ). For IPv6 UDP encapsulation   the IPv6 header does not include a checksum   so this field MUST contain a UDP checksum that MUST be used as specified in [ RFC768 ] and [ RFC2460 ] unless one of the exceptions that allows use of UDP zero-checksum mode ( as specified in [ RFC6935 ]) applies . See Section 3.1 for specification of these exceptions and additional requirements that apply when UDP zero-checksum mode is used for MPLS-in-UDP traffic over IPv6 . ,301,7510,field
1012658,MPLS Label Stack,This field contains an MPLS Label Stack as defined in [ RFC3032 ]. ,400,7510,field
1012659,Message Body,This field contains one MPLS message body . ,400,7510,field
1012660,Option Type,8-bit identifier of the type of option . The option identifier 0x0A ( On Air ) is proposed for Scenic Routing . ,231,7511,field
1012661,Option Length,8-bit unsigned integer . The length of the option in octets ( excluding the Option Type and Option Length fields ). The value MUST be greater than 0 . ,100,7511,field
1012662,SRO Param,8-bit identifier indicating Scenic Routing parameters encoded as a bit string . ,231,7511,field
1012663,Type,IPv4 : 4 ,240,7514,field
1012664,Code,0,210,7514,field
1012665,Checksum,The checksum is the 16-bit ones's complement of the one's complement sum of the ICMP message starting with the ICMP type field . When an RECN message is encapsulated in an IPv6 packet   the computation includes a " pseudo-header " of IPv6 header fields as specified in Section 8.1 of [ RFC2460 ]. For computing the checksum   the checksum field is first set to zero . ,301,7514,field
1012666,Explicit Notification,A 4-byte value that conveys an explicit notification in the ASCII format defined in [ RFC20 ]. This field MUST NOT be set to zero . ,302,7514,field
1012667,Priority,This field holds the priority of the target URI in this RR . Its range is 0-65535 . A client MUST attempt to contact the URI with the lowest-numbered priority it can reach; URIs with the same priority SHOULD be selected according to probabilities defined by the weight field . ,230,7553,field
1012668,Weight,This field holds the server selection mechanism . The weight field specifies a relative weight for entries with the same priority . Larger weights SHOULD be given a proportionately higher probability of being selected . The range of this number is 0-65535 . ,231,7553,field
1012669,Target,This field holds the URI of the target   enclosed in double-quote characters ('"')  where the URI is as specified in RFC 3986 [ RFC3986 ]. Resolution of the URI is according to the definitions for the Scheme of the URI . ,230,7553,field
1012670,Priority,The remaining data in the RDATA contains the Target field . The Target field contains the URI as a sequence of octets ( without the enclosing double-quote characters used in the presentation format ). ,400,7553,field
1012671,Address Type,The type and length of the address found in the in the Destination IP Address and Next Hop IP Addresses fields . The values are shared with the Downstream Mapping Address Type Registry . ,231,7555,field
1012672,Reply Mode,The reply mode to be sent in the MPLS Echo Request message; the values are as specified in [ RFC4379 ]. ,301,7555,field
1012673,Proxy Flags,The Proxy Request Initiator sets zero   one   or more of these flags to request actions at the Proxy LSR . ,302,7555,field
1012674,TTL,The TTL to be used in the label stack entry corresponding to the topmost FEC in the MPLS Echo Request packet . Valid values are in the range [ 1 255 ]. ,120,7555,field
1012675,Source UDP Port,The source UDP port to be sent in the MPLS Echo Request packet ,230,7555,field
1012676,Global Flags,The Global Flags to be sent in the MPLS Echo Request message ,231,7555,field
1012677,MPLS Payload Size,Used to request that the MPLS payload ( IP header + UDP header + MPLS Echo Request ) be padded using a zero-filled Pad TLV so that the IP header   UDP header   and MPLS Echo Request total the specified size . Having the field set to zero means no size request is being made . If the requested size is less than the minimum size required to form the MPLS Echo Request   the request will be treated as a best-effort request with the Proxy LSR building the smallest possible packet ( i.e .  not using a Pad TLV ). The IP header DF bit MUST be set when this field is non-zero . ,400,7555,field
1012678,Destination IP Address,If the Address Type is IPv4   an address from the range 127/8; if the Address Type is IPv6   an address from the range :: ffff:7f00:0/104 ,230,7555,field
1012679,Sub-TLVs,List of TLV-encoded sub-TLVs . Currently one is defined . ,231,7555,field
1012680,Address Type,Type Type of Next Hop Addr Length Interface Field ( IF ) Length 1 IPv4 Numbered 4 4 2 IPv4 Unnumbered 4 4 3 IPv6 Numbered 16 16 4 IPv6 Unnumbered 16 4 5 Reserved 6 IPv4 Protocol Adj 4 0 7 IPv6 Protocol Adj 16 0 ,240,7555,field
1012681,Address Type,A type code as specified in the table below : ,231,7555,field
1012682,Upstream Address,The address of the immediate upstream neighbor for the topmost FEC in the FEC stack . If the protocol adjacency exists by which the label for this FEC was exchanged   this address MUST be the address used in that protocol exchange . ,230,7555,field
1012683,Local Address,The local address used in the protocol adjacency by which the label for this FEC was exchanged . ,230,7555,field
1012684,Downstream Address,The address of an immediate downstream neighbor for the topmost FEC in the FEC stack . If the protocol adjacency exists by which the label for this FEC was exchanged   this address MUST be the address used in that protocol exchange . ,230,7555,field
1012685,Local Address,The local address used in the protocol adjacency by which the label for this FEC was exchanged . ,230,7555,field
1012686,Proxy Flags,IANA has created and maintains a new registry for the Proxy Flags that are used with the Proxy Echo Parameters TLV . See Section 5.1 for details . The registry is in the " Multi-Protocol Label Switching ( MPLS ) Label Switched Paths ( LSPs ) Ping Parameters " registry in the " Multiprotocol Label Switching Architecture ( MPLS )" name space . The registration procedure is Standards Action [ RFC5226 ]. The initial values are as follows . ,231,7555,field
1012687,Type,Type The type of the sub-TLV . ,231,7557,field
1012688,Length,Length The length of the body   in octets   exclusive of the Type and Length fields . ,100,7557,field
1012689,Type,Type Set to 0 to indicate a Pad1 sub-TLV . ,302,7557,field
1012690,Type,Type Set to 1 to indicate a PadN sub-TLV . ,302,7557,field
1012691,Length,Length The length of the body   in octets   exclusive of the Type and Length fields . ,100,7557,field
1012692,ANI Type,ANI Length : Total length of this sub-option in octets   excluding the ANI Type and ANI Length fields . ,100,7563,field
1012693,ANI Length,ANI Length : Total length of this sub-option in octets   excluding the ANI Type and ANI Length fields . ,100,7563,field
1012694,Format,Format : This specifies the encoding format of the civic location . The value 0 is defined in this specification as described below . The remaining values ( 1 through 255 ) are reserved . ,303,7563,field
1012695,Reserved,Reserved : This MUST be set to zero when sending and ignored when received . ,500,7563,field
1012696,civic location,civic location : This field will contain the civic location . The format ( encoding ) type is specified in the format field of this sub-option . Note that the length SHALL NOT exceed 253 bytes . ,400,7563,field
1012697,ANI Type,ANI Length : Total length of this sub-option in octets   excluding the ANI Type and ANI Length fields . The value is always 2 . ,100,7563,field
1012698,ANI Length,ANI Length : Total length of this sub-option in octets   excluding the ANI Type and ANI Length fields . The value is always 2 . ,100,7563,field
1012699,group identifier,group identifier : This is a 3-octet unsigned integer value assigned to a group of MAGs . ,231,7563,field
1012700,ANI Type,ANI Length : Total length of this sub-option in octets   excluding the ANI Type and ANI Length fields . The value is always 2 . ,100,7563,field
1012701,ANI Length,ANI Length : Total length of this sub-option in octets   excluding the ANI Type and ANI Length fields . The value is always 2 . ,100,7563,field
1012702,civic location,* civic location ,230,7563,field
1012703,civic location,* civic location ,230,7563,field
1012704,Reserved,Reserved : Reserved MUST be set to 0 when the subobject is inserted in the ERO   MUST NOT be changed when a node processes the ERO   and MUST be ignored on the node addressed by the preceding ERO subobjects . ,500,7570,field
1012705,R,R : This bit reflects the LSP_REQUIRED_ATTRIBUTE and LSP_ATTRIBUTE semantic defined in [ RFC5420 ]. When set   it indicates required hop attributes to be processed by the node . When cleared   it indicates that the hop attributes are not required as described in Section 2.3 . ,210,7570,field
1012706,Reserved,Reserved : Reserved MUST be set to 0 when the subobject is inserted in the RRO   MUST NOT be changed when a node processes the RRO   and MUST be ignored on the node addressed by the preceding RRO subobjects . ,500,7570,field
1012707,HANDSHAKE,For Peer P to establish communication with Peer Q in Swarm S   the peers must first exchange HANDSHAKE messages by means of a handshake procedure . The initiating Peer P needs to know the metadata of Swarm S   which consists of : ,400,7574,field
1012708,HAVE,The HAVE message is used to convey which chunks a peer has available for download . The set of chunks it has available may be expressed using different chunk addressing and availability map compression schemes   described in Section 4 . HAVE messages can be used both for sending a complete overview of a peer's chunk availability as well as for updates to that set . ,400,7574,field
1012709,DATA,The DATA message is used to transfer chunks of content . The DATA message MUST contain the chunk ID of the chunk and chunk itself . A peer MAY send the DATA messages for multiple chunks in the same datagram . The DATA message MAY contain additional information if needed by the specific congestion control mechanism used . At present   PPSPP uses LEDBAT [ RFC6817 ] for congestion control   which requires the current system time to be sent along with the DATA message   so the current system time MUST be included . ,301,7574,field
1012710,ACK,ACK messages MUST be sent to acknowledge received chunks if PPSPP is run over an unreliable transport protocol . ACK messages MAY be sent if a reliable transport protocol is used . In the former case   a receiving peer that has successfully checked the integrity of a chunk   or interval of chunks C   MUST send an ACK message containing a chunk specification for C . As LEDBAT is used   an ACK message MUST contain the one-way delay   computed from the peer's current system time received in the DATA message . A peer MAY delay sending ACK messages as defined in the LEDBAT specification [ RFC6817 ]. ,303,7574,field
1012711,REQUEST,While bulk download protocols normally do explicit requests for certain ranges of data ( i.e .  use a pull model   for example   BitTorrent [ BITTORRENT ])  live streaming protocols quite often use a push model without requests to save round trips . PPSPP supports both models of operation . ,400,7574,field
1012712,PEX_REQ,Peer Exchange ( PEX ) messages are common in many peer-to-peer protocols . They allow peers to exchange the transport addresses of the peers they are currently interacting with   thereby reducing the need to contact a central tracker ( or Distributed Hash Table ) to discovery new peers . The strength of this mechanism is therefore that it enables decentralized peer discovery : after an initial bootstrap   a central tracker is no longer needed . Its weakness is that it enables a number of attacks   so it should not be used on the Internet unless extra security measures are in place . ,231,7574,field
1012713,Protocol Options,The HANDSHAKE message in PPSPP can contain the following protocol options . Unless stated otherwise   a protocol option consists of an 8-bit code followed by an 8-bit value . Larger values are all encoded ,231,7574,field
1012714,Version,A peer MUST include the maximum version of the PPSPP it supports as the first protocol option in the list . The code for this option is 0 . Defined values are listed in Table 3 . ,220,7574,field
1012715,Chunk Size,A peer in a swarm MUST include the chunk size the swarm uses . The code for this option is 9 . Its value is a 32-bit integer denoting the size of the chunks in bytes in big-endian format . When variable chunk sizes are used   this option MUST be set to the special value 0xFFFFFFFF . Section 8.1 explains how content publishers can determine a value for this option . ,100,7574,field
1012716,Chunk Size,In general   a UDP datagram containing PPSPP messages SHOULD fit inside a single IP packet   so its maximum size depends on the MTU of the network . If the UDP datagram does not fit   its chance of getting lost in the network increases as the loss of a single fragment of the datagram causes the loss of the complete datagram . ,400,7574,field
1012717,HANDSHAKE,A channel is established with a handshake . To start a handshake   the initiating peer needs to know the swarm metadata   defined in Section 3.1 and the IP address and UDP port of a peer . A datagram containing a HANDSHAKE message then looks as follows : ,400,7574,field
1012718,Protocol Options,Protocol Options : A list of protocol options encoding the swarm's metadata   as defined in Section 7 . ,400,7574,field
1012719,HAVE,A HAVE message ( type 0x03 ) consists of a single chunk specification that states that the sending peer has those chunks and successfully checked their integrity . The single chunk specification represents a consecutive range of verified chunks . A bin consists of a single integer   and a chunk or byte range of two integers   of the width specified by the Chunk Addressing protocol options   encoded big - endian . ,400,7574,field
1012720,DATA,A DATA message ( type 0x01 ) consists of a chunk specification   a timestamp   and the actual chunk . In case a datagram contains one DATA message   a sender MUST always put the DATA message in the tail of the datagram . A datagram MAY contain multiple DATA messages when the chunk size is fixed and when none of the DATA messages carry the last chunk   if that is smaller than the chunk size . As LEDBAT congestion control is used   a sender MUST include a timestamp   in ,400,7574,field
1012721,ACK,An ACK message ( type 0x02 ) acknowledges data that was received from its addressee; to comply with the LEDBAT delay-based congestion control   an ACK message consists of a chunk specification and a timestamp representing a one-way delay sample . The one-way delay sample is a 64-bit integer with microsecond accuracy   and it is computed from the timestamp received from the previous DATA message containing the chunk being acknowledged following the LEDBAT specification . ,110,7574,field
1012722,REQUEST,A REQUEST message ( type 0x08 ) consists of a chunk specification for the chunks the requester wants to download . ,400,7574,field
1012723,PEX_REQ,A PEX_REQ ( 0x06 ) message has no payload . A PEX_RESv4 ( 0x05 ) message consists of an IPv4 address in big-endian format followed by a UDP port number in big-endian format . A PEX_RESv6 ( 0x0c ) message contains a 128-bit IPv6 address instead of an IPv4 one . If a PEX_REQ message does not originate from a private   unique-local   link-local   or multicast address [ RFC1918 ] [ RFC4193 ] [ RFC4291 ]  then the PEX_RES* messages sent in reply MUST NOT contain such addresses . This is to prevent leaking of internal addresses to external peers . ,400,7574,field
1012724,Version,Version : 1 ,220,7574,field
1012725,Chunk Size,The receiving peer MAY respond   in which case the returned datagram MUST consist of the channel ID from the sender's HANDSHAKE message ( 0x00000001 ); a HANDSHAKE message   whose payload is a locally unused; a random channel ID ( 0x00000008 ); and a list of protocol options; followed by any other messages it wants to send . ,303,7574,field
1012726,HANDSHAKE,o Secured against DoS Amplification attacks as described in Section 12.1 . ,400,7574,field
1012727,HAVE,o Threat HAVE.1 : Malicious Peer T can claim to have content that it does not . Subsequently   Peer T won't respond to requests . ,302,7574,field
1012728,DATA,o Threat DATA.1 : Peer T sending bogus chunks . ,240,7574,field
1012729,ACK,o Threat ACK.1 : Peer T acknowledges wrong chunks . ,210,7574,field
1012730,REQUEST,o Threat REQUEST.1 : Peer T could request lots from Peer A   leaving Peer A without resources for others . ,240,7574,field
1012731,Encoding,This section provides encodings for the information elements defined in [ RFC7446 ] that have applicability to WSON . The encodings are designed to be suitable for use in the GMPLS routing protocols OSPF [ RFC4203 ] and IS-IS [ RFC5307 ] and in the PCE Communication Protocol ( PCEP ) [ RFC5440 ]. Note that the information distributed in [ RFC4203 ] and [ RFC5307 ] is arranged via the nesting of sub-TLVs within TLVs; this document defines elements to be used within such constructs . Specific constructs of sub-TLVs and the nesting of sub-TLVs of the information element defined by this document will be defined in the respective protocol enhancement documents . ,400,7579,field
1012732,Conn,0 - the device is fixed ,500,7579,field
1012733,0,1 - the device is switched ( e.g .  Reconfigurable Optical Add/Drop Multiplexer / Optical Cross-Connect ( ROADM/OXC )) ,210,7579,field
1012734,MatrixID,MatrixID : either is the value in the corresponding Connectivity Matrix Field or takes the value 0xFF to indicate the restriction applies to the port regardless of any connectivity matrix . ,231,7579,field
1012735,RstType,RstType ( Restriction Type ) can take the following values and meanings : ,231,7579,field
1012736,Link Set Field,We will frequently need to describe properties of groups of links . To do so efficiently   we can make use of a link set concept similar to the label set concept of [ RFC3471 ]. The Link Set Field is used in the < ConnectivityMatrix >  which is defined in Section 2.1 . The information carried in a link set is defined as follows : ,400,7579,field
1012737,Action,0 - Inclusive List ,302,7579,field
1012738,0,Indicates that one or more link identifiers are included in the link set . Each identifies a separate link that is part of the set . ,231,7579,field
1012739,Dir,0 - bidirectional ,302,7579,field
1012740,Format,0 - Link Local Identifier ,230,7579,field
1012741,0,Indicates that the links in the link set are identified by link local identifiers . All link local identifiers are supplied in the context of the advertising node . ,231,7579,field
1012742,Length,This field indicates the total length in bytes of the Link Set Field . ,100,7579,field
1012743,PRI,PRI ( Priority Flags   8 bits ): A bitmap used to indicate which priorities are being advertised . The bitmap is in ascending order   with the leftmost bit representing priority level 0 ( i.e .  the highest ) and the rightmost bit representing priority level 7 ( i.e .  the lowest ). A bit MUST be set ( 1 ) corresponding to each priority represented in the sub-TLV and MUST NOT be set ( 0 ) when the corresponding priority is not represented . If a label is available at priority M   it MUST be advertised available at each priority N < M . At least one priority level MUST be advertised . ,231,7579,field
1012744,PRI,PRI ( Priority Flags   8 bits ): A bitmap used to indicate which priorities are being advertised . The bitmap is in ascending order   with the leftmost bit representing priority level 0 ( i.e .  the highest ) and the rightmost bit representing priority level 7 ( i.e .  the lowest ). A bit MUST be set ( 1 ) corresponding to each priority represented in the sub-TLV and MUST NOT be set ( 0 ) when the corresponding priority is not represented . If a label is available at priority M   it MUST be advertised available at each priority N < M . At least one priority level MUST be advertised . ,231,7579,field
1012745,Label Set Field,The Label Set Field is used within the Available Labels Field or the Shared Backup Labels Field   defined in Sections 2.4 and 2.5   respectively . It is also used within SIMPLE_LABEL   LABEL_RANGE   or SIMPLE_LABEL & CHANNEL_COUNT   defined in Sections 2.2.1   2.2.3   and 2.2.4   respectively . ,400,7579,field
1012746,4,Num Labels is generally the number of labels . It has a specific meaning depending on the Action value . See Sections 2.6.1   2.6.2   and 2.6.3 for details . Num Labels is a 12-bit integer . ,231,7579,field
1012747,Link Set Field,Suppose that we wish to describe a set of input ports that have link local identifiers numbered 3 through 42 . In the Link Set Field   we set Action = 1 to denote an inclusive range   Dir = 1 to denote input links   and Format = 0 to denote link local identifiers . Thus   we have : ,240,7579,field
1012748,Label Set Field,In this example   we use a 40-channel C-Band Dense Wavelength Division Multiplexing ( DWDM ) system with 100 GHz spacing with lowest frequency 192.0 THz ( 1561.4 nm ) and highest frequency 195.9 THz ( 1530.3 nm ). These frequencies correspond to n = - 11 and n = 28   respectively . Now suppose the following channels are available : ,400,7579,field
1012749,Action,0 - Inclusive List ,302,7581,field
1012750,0,Indicates that the TLV contains one or more RB elements that are included in the list . ,231,7581,field
1012751,1,Indicates that the TLV contains one or more ranges of RBs . Each individual range is denoted by two 32-bit RB identifiers . The first 32 bits is the RB identifier for the start of the range   and the next 32 bits is the RB identifier for the end of the range . Note that the Length field is used to determine the number of ranges . ,240,7581,field
1012752,C,Set to 0 to denote fixed ( possibly multicast ) connectivity   and set to 1 to denote potential ( switched ) connectivity . Used in Resource Accessibility field . Ignored elsewhere . ,210,7581,field
1012753,Reserved,This field is reserved . It MUST be set to zero on transmission and MUST be ignored on receipt . ,500,7581,field
1012754,Length,The total length of this field in bytes . ,100,7581,field
1012755,C,C ( Connectivity bit ): Connectivity indicates how the input/output ports connect to the resource blocks . ,210,7581,field
1012756,I,1 - indicates the presence of the Input Wavelength Constraints field ,210,7581,field
1012757,O,1 - indicates the presence of the Output Wavelength Constraints field ,210,7581,field
1012758,B,1 - indicates that a single Wavelength Constraints field represents both Input and Output Wavelength Constraints fields . ,210,7581,field
1012759,RB Usage State Bitmap,RB Usage State Bitmap : Variable length but must be a multiple of 4 bytes . ,100,7581,field
1012760,I,1 - indicates the presence of the Input Available Wavelength Set Field . ,210,7581,field
1012761,O,1 - indicates the presence of the Output Available Wavelength Set Field . ,210,7581,field
1012762,B,1 - indicates that a single Available Wavelength Set Field represents both Input and Output Available Wavelength Set Fields . ,210,7581,field
1012763,I,1 - indicates if the resource blocks identified in the RB Set Field utilized a shared fiber for input access . ,210,7581,field
1012764,O,1 - indicates if the resource blocks identified in the RB Set Field utilized a shared fiber for output access . ,210,7581,field
1012765,B,1 - indicates if the resource blocks identified in the RB Set Field utilized a shared fiber for both input and output access . ,210,7581,field
1012766,0,Currently   the only valid combinations of ( I O B ) are ( 1 0 0 )  ( 0 1 0 )  ( 1 1 0 )  and ( 0 0 1 ). ,210,7581,field
1012767,I,I O ----- 0 0 Invalid ,210,7581,field
1012768,S,S=0 : identifies non-ITU code points ,302,7581,field
1012769,B,B : means Bidirectional ,231,7581,field
1012770,D,S : takes values N ( narrow spectral excursion ) or W ( wide spectral excursion ) ,210,7581,field
1012771,S,S : takes values N ( narrow spectral excursion ) or W ( wide spectral excursion ) ,210,7581,field
1012772,c,c : Channel Spacing ( GHz ) ,240,7581,field
1012773,W,W : takes values S ( short-haul ) or L ( long-haul ) ,210,7581,field
1012774,y,y : takes values 1 ( NRZ 2.5G ) or 2 ( NRZ 10G ) ,240,7581,field
1012775,t,t : only D value is defined ( link does not contain optical amplifier ) ,302,7581,field
1012776,z,z : takes values 2 ([ G.652 ] fibre )  3 ([ G.653 ] fibre )  or 5 ([ G.655 ] fibre ) ,240,7581,field
1012777,v,v : takes values S ( Short wavelength )  C ( Conventional )  or L ( Long wavelength ) ,210,7581,field
1012778,B,B : 1 bidirectional   0 otherwise ,210,7581,field
1012779,D,D ( prefix ): 0 reserved   1 ( D ) ,210,7581,field
1012780,S,c : Channel Spacing   4 bits mapped according to the same definition as in the third figure in Section 3.2 of [ RFC6205 ] ( note that DWDM spacing applies here ). ,400,7581,field
1012781,c,c : Channel Spacing   4 bits mapped according to the same definition as in the third figure in Section 3.2 of [ RFC6205 ] ( note that DWDM spacing applies here ). ,400,7581,field
1012782,W,W : 0 reserved   2 ( S )  3 ( L ) ,240,7581,field
1012783,y,y : 0 reserved   1 ( 1 )  2 ( 2 ) ,240,7581,field
1012784,t,t : 0 reserved   4 ( D ) ,302,7581,field
1012785,z,z : 0 reserved   2 ( 2 )  3 ( 3 )  5 ( 5 ) ,240,7581,field
1012786,v,F ( suffix ): 0 No FEC encoding suffix present   1 FEC encoding suffix present ,210,7581,field
1012787,F,F ( suffix ): 0 No FEC encoding suffix present   1 FEC encoding suffix present ,210,7581,field
1012788,suffix,F ( suffix ): 0 No FEC encoding suffix present   1 FEC encoding suffix present ,210,7581,field
1012789,B,B : means Bidirectional ,231,7581,field
1012790,D,S : takes values N ( narrow spectral excursion ) or W ( wide spectral excursion ) ,210,7581,field
1012791,S,S : takes values N ( narrow spectral excursion ) or W ( wide spectral excursion ) ,210,7581,field
1012792,c,W : takes values C ( link is dispersion compensated ) or U ( link is dispersion uncompensated ) ,210,7581,field
1012793,W,W : takes values C ( link is dispersion compensated ) or U ( link is dispersion uncompensated ) ,210,7581,field
1012794,y,y : takes values 1 ( NRZ 2.5G ) or 2 ( NRZ 10G ) ,240,7581,field
1012795,t,z : takes values 2 ([ G.652 ] fibre )  3 ([ G.653 ] fibre )  or 5 ([ G.655 ] fibre ) ,240,7581,field
1012796,z,z : takes values 2 ([ G.652 ] fibre )  3 ([ G.653 ] fibre )  or 5 ([ G.655 ] fibre ) ,240,7581,field
1012797,v,v : takes values S ( Short wavelength )  C ( Conventional )  or L ( Long wavelength ) ,210,7581,field
1012798,B,B : 1 bidirectional   0 otherwise ,210,7581,field
1012799,D,D ( prefix ): 0 reserved   1 ( D ) ,210,7581,field
1012800,S,c : Channel Spacing   4 bits mapped according to the same definition as in the third figure in Section 3.2 of [ RFC6205 ] ( note that DWDM spacing applies here ). ,400,7581,field
1012801,c,c : Channel Spacing   4 bits mapped according to the same definition as in the third figure in Section 3.2 of [ RFC6205 ] ( note that DWDM spacing applies here ). ,400,7581,field
1012802,W,W : 0 reserved   10 ( C )  11 ( U ) ,302,7581,field
1012803,y,t : 0 reserved   1 ( A ) ,210,7581,field
1012804,t,t : 0 reserved   1 ( A ) ,210,7581,field
1012805,z,z : 0 reserved   2 ( 2 )  3 ( 3 )  5 ( 5 ) ,240,7581,field
1012806,v,v : 0 reserved   1 ( S )  2 ( C )  3 ( L ) ,240,7581,field
1012807,F,Values not mentioned here are not allowed in this application code . The last 32 bits are reserved and shall be set to zero . ,500,7581,field
1012808,suffix,Values not mentioned here are not allowed in this application code . The last 32 bits are reserved and shall be set to zero . ,500,7581,field
1012809,P,n : maximum number of channels supported by the application code ( i.e .  an integer number ) ,400,7581,field
1012810,B,n : maximum number of channels supported by the application code ( i.e .  an integer number ) ,400,7581,field
1012811,n,n : maximum number of channels supported by the application code ( i.e .  an integer number ) ,400,7581,field
1012812,W,W : takes values I ( intra-office )  S ( short-haul )  L ( long-haul )  V ( very long-haul )  or U ( ultra long-haul ) ,240,7581,field
1012813,x,x : maximum number of spans allowed within the application code ( i.e .  an integer number ) ,100,7581,field
1012814,y,y : takes values 1 ( NRZ 2.5G )  2 ( NRZ 10G )  9 ( NRZ 25G )  3 ( NRZ 40G )  or 7 ( RZ 40G ) ,240,7581,field
1012815,t,t : takes values A ( power levels suitable for a booster amplifier in the originating ONE and power levels suitable for a pre - amplifier in the terminating ONE )  B ( booster amplifier only )  C ( pre-amplifier only )  or D ( no amplifiers ) ,240,7581,field
1012816,z,z : takes values 1 ( 1310 nm sources on [ G.652 ] fibre )  2 ( 1550 nm sources on [ G.652 ] fibre )  3 ( 1550 nm sources on [ G.653 ] fibre )  or 5 ( 1550 nm sources on [ G.655 ] fibre ). ,240,7581,field
1012817,F,F : FEC encoding ,302,7581,field
1012818,D,D : Adaptive dispersion compensation ,210,7581,field
1012819,E,r : reduced target distance ,302,7581,field
1012820,r,r : reduced target distance ,302,7581,field
1012821,a,a : power levels appropriate to APD receivers ,231,7581,field
1012822,b,b : power levels appropriate to PIN receivers ,231,7581,field
1012823,p,p ( prefix ): 0 otherwise   1 Bidirectional ( B ) ,210,7581,field
1012824,P,P ( optional ): 0 not present   2 ( P ). ,210,7581,field
1012825,n,n : maximum number of channels ( 10 bits   up to 1023 channels ) ,100,7581,field
1012826,W,W : 0 reserved   1 ( I )  2 ( S )  3 ( L )  4 ( V )  5 ( U ) ,240,7581,field
1012827,x,x : number of spans ( 6 bits   up to 64 spans ) ,100,7581,field
1012828,y,y : 0 reserved   1 ( 1 )  2 ( 2 )  3 ( 3 )  7 ( 7 )  9 ( 9 ) ,240,7581,field
1012829,t,t : 0 reserved   1 ( A )  2 ( B )  3 ( C )  4 ( D ) ,240,7581,field
1012830,z,suffix : a 6-bit bitmap   where a " 1 " in the appropriate slot indicates that the corresponding suffix has been added . ,210,7581,field
1012831,suffix,suffix : a 6-bit bitmap   where a " 1 " in the appropriate slot indicates that the corresponding suffix has been added . ,210,7581,field
1012832,B,B : Bidirectional ,240,7581,field
1012833,S,S : a system using a black link approach ,301,7581,field
1012834,C,n : maximum number of channels supported by the application code ( i.e .  an integer number ) ,400,7581,field
1012835,n,n : maximum number of channels supported by the application code ( i.e .  an integer number ) ,400,7581,field
1012836,W,W : takes values S ( short-haul ) or L ( long-haul ) ,210,7581,field
1012837,x,x : maximum number of spans allowed ,100,7581,field
1012838,y,y : takes values 0 ( NRZ 1.25G )  1 ( NRZ 2.5G )  or 2 ( NRZ 10G ). ,240,7581,field
1012839,t,z : takes values 1 ( 1310 nm region for [ G.652 ] fibre )  2 ( ITU-T [ G.652 ] fibre )  3 ([ G.653 ] fibre )  or 5 ([ G.655 ] fibre ) ,240,7581,field
1012840,z,z : takes values 1 ( 1310 nm region for [ G.652 ] fibre )  2 ( ITU-T [ G.652 ] fibre )  3 ([ G.653 ] fibre )  or 5 ([ G.655 ] fibre ) ,240,7581,field
1012841,F,Since the application codes are very similar to the ones from the [ G.959.1 ] section   most of the fields are reused . The 64-bit Optical Interface Class field is encoded as follows : ,231,7581,field
1012842,p,p : 0 no prefix   1 ( B ) bidirectional   2 ( S ) black link ,240,7581,field
1012843,C,C : 0 reserved   3 ( C ) ,210,7581,field
1012844,n,n : maximum number of channels ( 10 bits   up to 1023 channels ) ,400,7581,field
1012845,W,W : 0 reserved   1 reserved   2 ( S )  3 ( L )  > 3 reserved ,240,7581,field
1012846,x,x : number of spans ( 6 bits   up to 64 spans ) ,100,7581,field
1012847,y,y : 0 ( 0 )  1 ( 1 )  2 ( 2 )  > 2 reserved ,240,7581,field
1012848,t,t : 4 ( D )  all other values are reserved ,500,7581,field
1012849,z,suffix : a 6-bit bitmap   where a " 1 " in the appropriate slot indicates that the corresponding suffix has been added . ,210,7581,field
1012850,suffix,suffix : a 6-bit bitmap   where a " 1 " in the appropriate slot indicates that the corresponding suffix has been added . ,210,7581,field
1012851,IPv4 Address,PSID : Port Set ID . Allocated to the client; left-padded with zeros to 16 bits . If no PSID is provisioned   all zeros . ,230,7596,field
